"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"downloads";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.followers";"metric.views";"metric.resources_downloads"
"637c9225bad9521cdab12ba2";"Statistiques de contrôle des pêches";"statistiques-de-controle-des-peches-1";"";"https://www.data.gouv.fr/fr/datasets/statistiques-de-controle-des-peches-1/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Dans le but de protéger les ressources halieutiques, la biodiversité marine et l'activité économique liée à la pêche sur le long terme, la Startup d'Etat [MonitorFish & MonitorEnv](https://beta.gouv.fr/startups/monitorfish.html) développe des outils permettant d'améliorer le ciblage et le suivi des contrôles des pêches et des contrôles de l'environnement marin.

Sur le volet pêche, la Startup d'Etat a défini des indicateurs permettant d'évaluer son impact, parmi lesquels :
- le **taux d'infraction** sur les contrôles réalisés : plus les contrôles sont réalisés sur ces cibles pertinentes, plus la part des contrôles comportant une infraction doit être élevée
- la **part des contrôles réalisés sur un segment de flotte à haut risque** : le [réglement européen 2018/1986](https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=CELEX%3A32018D1986&qid=1668767130195) définit, sur certaines pêcheries, un objectif de 60 % de contrôles à réaliser sur un segment de flotte à risque ""élevé"" ou ""très élevé"" d'après l'analyse de risques réalisée selon la [méthodologie de l'AECP](https://www.efca.europa.eu/en/content/guidelines-risk-assessment-methodology-fisheries-compliance). Cet objectif traduit une volonté d'efficience de l'utilisation des moyens de l'Etat, en focalisant l'utilisation des moyens de contrôle sur des segments de flotte comportant de véritables enjeux de protection de la ressource.

La Startup d'Etat publie à cet effet :
- la **définition des segments de flotte** de l'AECP par lesquels la France est concernée
- des **statistiques de contrôle des pêches**

En ce qui concerne le fichier de **statistiques de contrôle**, les colonnes du fichier sont les suivantes :
- **control_year** : année de contrôle
- **control_type** : type de contrôle. Valeurs possibles :
  - Contrôle à la débarque
  - Contrôle en mer
  - Contrôle aérien
- **facade** : façade maritime du contrôle (voir carte ci-dessous). Pour les façades métropolitaines (SA, NAMO, MEMN, MED), les zones ont été étendues au-delà des limites de la ZEE française. Valeurs possibles :
  - NAMO : Nord-Atlantique-Manche-Ouest
  - SA : Sud-Atlantique
  - MEMN : Manche-Est-Mer-du-Nord
  - MED : Méditerranée
  - Martinique
  - Guyane
  - Guadeloupe
  - Sud Océan Indien
  - Hors façade
- **segment** : segment de flotte du navire, déterminé en fonction des captures (espèces, zones de capture et engins de pêche utilisés) en cale au moment du contrôle. Les contrôles réalisés sur des navires dont les captures ne correspondent à aucun segment de flotte sont comptabilisés dans la catégorie ""Hors segment"".
- **control_month** : mois de contrôle
- **number_controls** : nombre de contrôles réalisés ce mois pour ce segment, ce type de contrôle et sur cette façade
- **number_controls_ytd** : nombre de contrôles réalisés depuis le début de l'année pour ce segment, ce type de contrôle et sur cette façade
- **target_number_of_controls_year** : objectif de contrôles à réaliser sur l'année pour ce segment, ce type de contrôle et sur cette façade
- **infraction_rate** : taux d'infraction sur les contrôles réalisés ce mois pour ce segment, ce type de contrôle et sur cette façade
- **infraction_rate_ytd** : taux d'infraction sur les contrôles réalisés depuis le début de l'année pour ce segment, ce type de contrôle et sur cette façade

 /!\ Un navire peut appartenir à plusieurs segments de flotte, même si c'est plutôt rare (environ 10% du temps). Dans ce cas, un contrôle réalisé sur ce navire sera comptabilisé au titre de chacun des segments du navire. Pour cette raison, en sommant tous les nombres de contrôles par segment du fichier, on obtient un nombre plus élevé que le nombre de contrôles réellement réalisés.

En ce qui concerne le fichier de **définition des segments de flotte**, les colonnes du fichier sont les suivantes :
- **segment**  : code du segment utilisé dans le fichier de statistiques de contrôle
- **segment_name** : description intuitive du segment
- **gears** : liste des codes FAO des engins concernés par le segment
- **fao_areas**: listes des zones FAO concernées par le segment
- **species**: liste des codes FAO des espèces concernées par le segmen
- **impact_risk_factor** : facteur de risque du segment selon la méthodologie de l'AECP, sur une échelle de 1 (faible) à 4 (très élevé)

N'hésitez pas à nous écrire à [monitor@beta.gouv.fr](mailto:monitor@beta.gouv.fr) pour toute question sur ces données.

---
*Carte des façades maritimes*
![entrez la description de l'image ici](https://github.com/MTES-MCT/monitorfish/blob/master/datascience/docs/source/_static/img/facade-areas.png?raw=true ""entrez le titre de l'image ici"")";"weekly";"Licence Ouverte / Open Licence version 2.0";"2012-01-01";"2022-11-22";"other";"Monde";True;"2022-11-22T10:11:01.755000";"2025-03-14T03:15:19.361000";"biodiversite,controle,environnement,gestion-de-la-peche,peche,peche-halieutique";False;2;2;"csv";1723;"";"";"";"";"";"1.00";0;0;2;8089;1739
"636bdfe8526fc6eef66bbd2d";"Part des véhicules à faibles émissions dans le renouvellement d'un parc (organisation Ministère de la Transition écologique)";"part-des-vehicules-a-faibles-emissions-dans-le-renouvellement-dun-parc-organisation-ministere-de-la-transition-ecologique";"";"https://www.data.gouv.fr/fr/datasets/part-des-vehicules-a-faibles-emissions-dans-le-renouvellement-dun-parc-organisation-ministere-de-la-transition-ecologique/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données répond au spécifications du schéma ""Part des véhicules à faibles émissions dans le renouvellement d'un parc"" disponible sur le site [schema.data.gouv.fr](https://schema.data.gouv.fr/etalab/schema-vehicules-faibles-emissions-renouvellement-parc)";"unknown";"";"";"";"";"";False;"2022-11-09T18:14:16.096000";"2023-12-14T14:55:58.296000";"";False;1;1;"csv";2602;"";"";"";"";"";"0.33";0;0;3;2379;1919
"61816c6e23197bb34835228e";"Logements vacants du parc privé par ancienneté de vacance, par commune et par EPCI";"logements-vacants-du-parc-prive-par-anciennete-de-vacance-par-commune-et-par-epci";"";"https://www.data.gouv.fr/fr/datasets/logements-vacants-du-parc-prive-par-anciennete-de-vacance-par-commune-et-par-epci/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"**Contexte**
Dans le cadre du Plan national de lutte contre les logements vacants (https://www.ecologie.gouv.fr/plan-national-lutte-contre-logements-vacants), un jeu de données sur les logements vacants, les données LOVAC ont été mises en place par la DHUP en partenariat avec le CEREMA Hauts-de-France. 

Issu du croisement des fichiers 1767BISCOM et des Fichiers Fonciers retraités par le CEREMA (https://datafoncier.cerema.fr/lovac), le présent fichier est une extraction agrégée des données LOVAC désormais disponibles en open data par commune et par EPCI.

**Présentation du jeu de données :**
Ces données permettent de dénombrer le nombre de logements du parc privé vacants par commune et par EPCI et par ancienneté de vacance. 
Elles permettent ainsi de distinguer la vacance de courte durée, dite frictionnelle, de la vacance de longue durée, dite structurelle, cible du plan national de lutte contre les logements vacants.

Au niveau national, au 01/01/2021, 3,008 millions de logements du parc privé sont vacants (9,3%) dont 1,873 million depuis moins de deux ans (5,8%) et 1,135 million depuis au moins deux ans (3,5%).
La majorité des logements vacants le sont donc pour une courte durée. Cette vacance dite frictionnelle correspond à la période de transition entre deux occupants, elle est nécessaire à la fluidité du marché du logement.

Les indicateurs renseignent sur la vacance des logements du parc privé au 01/01/2021, à l’échelle de la commune et des EPCI (Établissement public de coopération intercommunale). Le champ couvert est la France entière. La géographie des communes et des EPCI est celle en vigueur au 1er janvier 2023.

Le seuil de secrétisation est de 11 logements. Les communes comptant moins de 11 logements du parc privé vacants depuis moins de deux ans et moins de 11 logements du parc privé vacants depuis deux ans ou plus n'apparaissent pas dans ces données. Les EPCI ne figurant pas dans ces données sont ceux pour lesquels le nombre de logements vacants de courte ou longue durée est inférieur à 11 dans l'ensemble des communes non disponibles dans le fichier communal.

Les champs disponibles sont les suivants : 
-Nombre de logements du parc privé
-Nombre de logements vacants du parc privé
-Nombre de logements du parc privé vacants depuis moins de deux ans
-Nombre de logements du parc privé vacants depuis deux ans ou plus
-Taux de logements vacants du parc privé
-Taux de logements du parc privé vacants depuis moins de deux ans
-Taux de logements du parc privé vacants depuis deux ans ou plus

**Précautions d’emploi**
Les données LOVAC sont issues des données fiscales qui surestiment légèrement la vacance par rapport au recensement de population.
Cette surestimation s’explique notamment par le fait qu'une partie des logements « fiscalement vacants » correspond à des logements non habitables (bâtiments à l’abandon, garages, etc.), détruits ou retirés du marché en vue de leur démolition pour lesquels l’information fiscale n’a pas encore été mise à jour.
Les taux de vacance très faibles ou au contraire très élevés de certaines communes doivent être interprétés avec prudence. Ces valeurs extrêmes concernent généralement de faibles effectifs.
Les évolutions du nombre de logements vacants d'une année sur l'autre sont également à interpréter avec prudence, en particulier lorsque les volumes de logements sont faibles.
";"annual";"Licence Ouverte / Open Licence";"2019-01-01";"2020-01-01";"fr:commune";"France";True;"2021-11-02T17:50:54.102000";"2023-03-30T08:42:27.318000";"logements,logements-vacants,lovac,parc-prive";False;4;4;"pdf,xlsx";11595;"";"";"";"";"";"0.67";12;8;24;45702;11676
"60c0ad5b8d17ba18c7b17bd0";"Réglementation des pêches cartographiée";"reglementation-des-peches-cartographiee";"";"https://www.data.gouv.fr/fr/datasets/reglementation-des-peches-cartographiee/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"La **pêche** fait l'objet d'une **réglementation** fournie qui comporte souvent une dimension géographique. Les zones géographiques réglementées sont définies dans les textes (arrêtés préfectoraux, ministériels...). Une **représentation cartographique** de celles-ci étant nécessaire à leur interprétation et à leur mise en application opérationnelle, le Centre National de Surveillance des Pêches a cartographié les zones réglementées et les met ici à disposition de tous les acteurs qui peuvent en avoir besoin.

Les données sont disponibles sous format CSV et sous format Geopackage. Les attributs sont les suivants :
- **thematique** : le thème (zone géographique concernée, techniques de pêche et / ou espèces...)
- **zone** : le nom de la zone réglementée tel que défini dans le texte
- **reglementations** : la ou les références d'arrêtés définissant la réglementation sur la zone en question
- **geometrie** : la géométrie de la zone réglementée, en format WKT

Dans le geopackage, les zones d'une même thématique sont regroupées dans une même couche.

**Attention** : 
* les tracés cartographiques de ce jeu de données sont une **interprétation des textes par le CNSP** et **ne font pas office de réglementation officielle**. En cas de doutes, se référer aux textes. **Seuls les textes font foi.** 
* ce jeu de données représente l'état de la réglementation des pêches au moment de sa publication, et **la réglementation peut avoir évolué depuis la publication de ce jeu de données**.

**Mise à jour hebdomadaire**";"weekly";"Licence Ouverte / Open Licence";"1968-04-12";"2099-12-31";"other";"Monde";False;"2021-06-09T14:00:27.734000";"2025-03-14T01:29:52.530000";"cartographie,peche,reglementation,sig";False;2;2;"gpkg,csv";1316;"";"";"";"";"";"1.00";0;0;2;7031;1329
"6089903b57619270ab169909";"Liste des espèces à but d'études statistiques sur la pêche";"liste-des-especes-a-but-detudes-statistiques-sur-la-peche";"fish_species_with_isscaap_categories";"https://www.data.gouv.fr/fr/datasets/liste-des-especes-a-but-detudes-statistiques-sur-la-peche/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données est une jointure entre la [liste des espèces](http://www.fao.org/fishery/static/ASFIS/ASFIS_sp.zip) communiquées par la FAO et la liste des [codes ISSCAAP](http://www.fao.org/fishery/static/ASFIS/ISSCAAP.pdf) communiquée sur le même site en format pdf.";"punctual";"License Not Specified";"";"";"";"";False;"2021-04-28T18:41:31.316000";"2024-12-02T15:03:00.729000";"especes,fao,fisheries,isscaap,peche,poissons";False;1;1;"csv";1351;"";"";"";"";"";"0.67";1;0;1;4635;1305
"6089700393dd8eec524745ad";"Classification statistique internationale type des animaux et des plantes aquatiques (ISSCAAP)";"classification-statistique-internationale-type-des-animaux-et-des-plantes-aquatiques-isscaap";"isscaap_groups";"https://www.data.gouv.fr/fr/datasets/classification-statistique-internationale-type-des-animaux-et-des-plantes-aquatiques-isscaap/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"L'ISSCAAP (International standard statistical classification of aquatic animals and plants), ou CSITAPA en français (Classification statistique internationale
type des animaux et des plantes aquatiques) de la FAO est une classification des espèces qui répartit les espèces commerciales en 50 groupes sur la base de leurs caractéristiques taxonomiques, écologiques et économiques.

Le tableau en version pdf est disponible ici : http://www.fao.org/fishery/static/ASFIS/ISSCAAP.pdf

Ce jeu de données est une version CSV de ce tableau.";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2021-04-28T16:24:03.280000";"2021-04-28T16:27:04.641000";"aquaculture,classification,especes,fishing,peche";False;1;1;"csv";504;"";"";"";"";"";"0.78";0;0;0;3682;498
"6039329095c309e516b2ee34";"Classes d'état des chaussées du réseau routier national non concédé à partir de 2019";"classes-detat-des-chaussees-du-reseau-routier-national-non-concede-a-partir-de-2019";"";"https://www.data.gouv.fr/fr/datasets/classes-detat-des-chaussees-du-reseau-routier-national-non-concede-a-partir-de-2019/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"A partir de 2019, la méthode d’auscultation et d’évaluation de l’état des chaussées du réseau routier national non concédé, également appelée « demarche IQRN », a évolué pour tenir compte dernières avancées technologiques et méthodologiques. 
La nouvelle version de l’IQRN s’appuyant sur des technologies et méthodologies innovantes constitue un changement drastique des méthodes d’évaluation de l’état des chaussées, et rend délicate la comparaison des nouvelles données obtenues avec celles obtenues avec l’ancienne méthode d’évaluation. 

La nouvelle démarche IQRN permet notamment, concernant spécifiquement la consistance de la chaussée, à partir d’un relevé lidar de la surface de la chaussée, d’outils logiciels de détection automatique des dégradations et d’algorithmes de classification, de calculer de nouveaux indicateurs et de définir de nouvelles classes d’état de la chaussée :
-	BE = chaussée en bon état, ne nécessitant pas de travaux ou nécessitant des travaux d’entretien ponctuels 
-	EM = chaussée d’état moyen, nécessitant des travaux d’entretien de surface généralisés
-	ME = chaussée en mauvais état, nécessitant des travaux d’entretien structurel. 
-	nd = chaussée dont l’état n’a pas été déterminé.

Cette nouvelle classification a été appliquée sur des sections de routes aux caractéristiques géométriques homogènes et d’une longueur maximale de 5 km. Pour chaque section, il est également précisé le pourcentage de surface correspondant à chaque classe d’état. 

Chaque section de route est définie par :
- le nom de la route ;
- sa longueur (en mètres) ;
- ses coordonnées de début (D) et de fin (F) exprimées en coordonnées Lambert93 (X, Y, z=0) ou par un système de repérage routier composé de 4 attributs :
  - pr = Point de repère routier
  - depPr =  département où se situe le PR
  - concessionPr = indique si le PR se trouve sur une section concédée (C) ou non (N)
- abs = abscisse ou distance (en mètres) séparant le point du PR auquel il se rattache
- cote = précise si la section se trouve sur une chaussée séparée droite (D) ou gauche (G) ou sur une route à chaussée unique (I)
- annee = année de mesure de l’état de la chaussée
- Surface théorique, calculée à partir de la longueur de la section, de son nombre de voie et d’une largeur de 3,5 mètres par voie.	


";"annual";"Licence Ouverte / Open Licence";"2019-02-01";"2019-12-31";"other";"France métropolitaine";False;"2021-02-26T18:40:32.833000";"2024-09-20T15:25:54.223000";"chaussee,iqrn,reseau-routier-national-non-conc,rrn,rrn-nc";False;10;9;"zip,csv";1308;"";"";"";"";"";"1.00";1;0;1;3870;1251
"5fc7bd499a1944cb674fd064";"""Carte des loyers"" - Indicateurs de loyers d'annonce par commune en 2018";"carte-des-loyers-indicateurs-de-loyers-dannonce-par-commune-en-2018";"";"https://www.data.gouv.fr/fr/datasets/carte-des-loyers-indicateurs-de-loyers-dannonce-par-commune-en-2018/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"**Une version plus récente de ces indicateurs est consultable sur cette page : https://www.data.gouv.fr/fr/datasets/carte-des-loyers-indicateurs-de-loyers-dannonce-par-commune-en-2023/
Du fait d'évolution de la méthodologie et du maillage communal, les versions successives des indicateurs ne peuvent pas être comparés pour fournir des informations sur l'évolution des loyers.**

### Contexte du projet

La connaissance du niveau des loyers est importante pour garantir le bon fonctionnement du marché locatif et la conduite des politiques nationales et locales de l’habitat. La Direction Générale de l’Aménagement, du Logement et de la Nature (DGALN) a lancé en 2018 le projet de « carte des loyers » en s’associant d’une part à une équipe de recherche en économie d’Agrosup Dijon et de l’Institut national de la recherche en agronomique (INRAE), et d’autre part à SeLoger, leboncoin et PAP. 

Ce partenariat innovant a permis de reconstituer une base de données avec plus de 9 millions d’annonces locatives. A partir de ces données, l’équipe de recherche a développé une méthodologie d’estimation d’indicateurs, à l’échelle communale, du loyer (charges comprises) par m² pour les appartements et maisons. 

Ces indicateurs expérimentaux sont mis en ligne afin d’être utilisable par tous : services de l’Etat, collectivités territoriales, professionnels de l’immobiliers, particuliers bailleurs et locataires. Dans une deuxième phase du projet, la méthodologie devra être consolidée et pérennisée, pour prévoir une actualisation à intervalle régulier de ces indicateurs. 

Ce projet fournit une information complémentaire à celle offerte par les Observatoires Locaux des Loyers (OLL), déployés depuis 2013 et renforcés depuis 2018 par la loi Elan. Aujourd’hui, ce réseau associatif de 30 OLL publie chaque année des informations précises sur les loyers pratiqués dans 51 des principales agglomérations françaises.

### Présentation du jeu de données

Les données diffusées sont des indicateurs de loyers d’annonces, à l’échelle de la commune. Le champ couvert est la France entière, hors Mayotte. La géographie des communes est celle en vigueur au 1er janvier 2017.

Les indicateurs de loyers sont calculés grâce à l’utilisation des données d’annonces parues sur leboncoin, SeLoger et PAP sur la période 2015-2019.

Les indicateurs de loyers sont fournis charges comprises pour des biens types mis en location au 3ème trimestre 2018 avec les caractéristiques de référence suivantes :
- Pour un appartement : surface de 49 m² et surface moyenne par pièce de 22,1 m²
- Pour une maison : surface de 92 m² et surface moyenne par pièce de 22,5 m²

### Conditions d’utilisation des données

Ces indicateurs sont utilisables librement, sous réserve de mentionner la source sous la forme suivante : _« Estimations UMR 1041 CESAER (AgroSup Dijon-INRAE) à partir des données SeLoger, leboncoin, PAP »_.

### Précautions d’emploi

Les indicateurs de loyers sont calculés charges comprises, sur des données d’annonces, donc mesurent des loyers de flux uniquement. Les données ont été dédoublonnées mais sans pouvoir s’appuyer sur des photos et des caractéristiques très discriminantes. Pour les communes n’ayant aucun logement mis en location via une annonce sur au moins un des 3 sites sur la période considérée, l’indicateur de loyer est celui estimé pour une maille plus grande comprenant des communes voisines présentant des caractéristiques similaires.

Par ailleurs, les données ne permettant pas de distinguer avec certitude les locations meublées et touristiques, des biais dans les indicateurs de loyers peuvent être observés localement.

**Les utilisateurs sont invités à considérer avec prudence les indicateurs de loyer dans les communes où le coefficient de détermination (R2) est inférieur à 0,5, le nombre d’observations dans la commune est inférieur à 30 ou l’intervalle de prédiction est très large.**

";"punctual";"Licence Ouverte / Open Licence version 2.0";"2018-07-01";"2018-09-30";"fr:commune";"France";True;"2020-12-02T17:14:01.579000";"2024-01-17T15:53:51.108000";"commune,immobilier,logement,loyer";False;4;2;"pdf,csv";9582;"";"";"";"";"";"1.00";8;6;12;24448;9475
"5dceb39c634f416d5593c858";"Cadastre minier";"cadastre-minier";"Camino";"https://www.data.gouv.fr/fr/datasets/cadastre-minier/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Les flux géographiques camino.beta.gouv.fr exposent les informations administratives et géographiques pour : 
- les titres miniers valides et demandes initiales ou modificatives afférentes publiques et en cours d'instruction. 
- les autorisations d’exploitation en Guyane.

Les données sont publiées au format CSV et Geojson. Ce sont des formats ouverts et réutilisables qui permettent notamment l’utilisation de ces données par des services tiers ou des logiciels de visualisation ou gestion d’information géographique.

Ces flux sont mis à jour quotidiennement.

Ces flux sont générés via les services de l’API Camino. 

La documentation pour plus d’informations sur la récupération des flux GeoJSON via l’API : 
https://docs.camino.beta.gouv.fr/01-utilisation/04-flux/

Le code source qui sert à générer les flux est disponible ici : https://gitlab-forge.din.developpement-durable.gouv.fr/pub/pnm-public/camino.


**Support technique**

Email : camino@beta.gouv.fr";"continuous";"Licence Ouverte / Open Licence version 2.0";"1717-01-01";"2024-01-16";"other";"DROM,France métropolitaine";True;"2019-11-15T15:18:04.744000";"2025-01-24T17:42:17.911000";"autorisation-de-prospections-prealables,autorisation-de-recherches,autorisation-dexploitation,cadastre,camino,carrieres,combustibles-fossiles,concession,elements-radioactifs,geothermie,granulats-marins,hydrocarbures-liquides-ou-gazeux,metaux,mine,mineraux,mines,permis-dexploitation,permis-exclusif-de-carrieres,permis-exclusif-de-recherches";False;4;1;"geojson,csv";2581;"";"";"";"";"";"1.00";0;1;4;9121;2606
"5dc96bf06f444157c5a9f9fc";"Registre des navires professionnels français";"registre-des-navires-professionnels-francais";"";"https://www.data.gouv.fr/fr/datasets/registre-des-navires-professionnels-francais/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Ce jeu de données présente les navires professionnels français. Voir [la réglementation associée](https://www.ecologique-solidaire.gouv.fr/reglementation-des-navires-plaisance-professionnelle-en-mer)  . Seuls les navires ayant un [permis d'armement valide](https://www.ecologique-solidaire.gouv.fr/armement-dun-navire-professionnel) au moment de la publication sont présentés. 

La [documentation](http://registre-navires-professionnels.eig-forever.org/) présente le schéma de donnée et les éventuelles mises à jour.

Ce jeu de données est produit par la Direction des Affaires Maritimes.

L'actualisation des données n'est pas encore régulière. Pour l'instant, vous pouvez vous référer à la date de dernière actualisation.

**Attention:** Certains navires présents dans ce jeu de données peuvent être désarmés. C'est le cas si la Direction des Affaires Maritimes n'a pas été mise au courant.";"punctual";"Licence Ouverte / Open Licence";"2018-01-01";"2019-11-11";"";"";False;"2019-11-11T15:10:56.210000";"2019-11-13T15:38:17.709000";"commerce,maritime,navires,peche,professionnel,registre";False;1;1;"csv";1328;"";"";"";"";"";"0.78";1;0;2;6398;1332
"5bf5465e634f413c0535ebd4";"Titres de qualification des marins ";"titres-de-qualification-des-marins";"ITEM-2017";"https://www.data.gouv.fr/fr/datasets/titres-de-qualification-des-marins/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Dans le cadre de la mise en œuvre de la convention **SCTW95** de l'OMI (organisation maritime internationale) sur les normes et standards de formation des marins, l'application **ITEM** (Informatisation des Titres de l’Enseignement Maritime) permet : la gestion (enregistrement, délivrance, revalidation) des titres STCW95 ou des titres nationaux pour un titulaire (marin breveté) et la production de statistique (à partir desquelles les présents jeux de données sont produits). 
Cette application, sous maîtrise d'ouvrage de la **Direction des Affaires Maritimes** (sous-direction des Gens de mer, bureau GM1) est développée et hébergée par la sous-direction des systèmes d'information maritimes.

Pour plus d'information : [Présentation de la formation professionnelle dans le domaine du maritime](https://www.ecologique-solidaire.gouv.fr/formation-professionnelle-maritime-1)

Pour faciliter l'utilisation, les données proposées sont réparties en 3 jeux : 
qualifications officiers, qualification marins et visas de reconnaissance (titres étrangers)
Les fichiers sont au format csv (séparateur : "";"")

Le jeu de données ""**qualifications STCW officier**"" se compose de : 
- Région administrative d’identification du marin 
- Année d’identification du marin (année d’entrée du marin dans la profession)
- identifiant technique anonymisé du détenteur de titres 
- Code ITEM du titre délivré (interne à l’application ITEM)
- Libellé du titre délivré
- Année de délivrance du titre
- Année d’expiration du titre
- Capacités associées du titre (3 maximum)
- Fonction associée à la capacité
- Niveau de responsabilité associé à la capacité

Le jeu de donnée ""**qualifications STCW marin**"" se compose de : 
- Région administrative d’identification du marin 
- Année d’identification du marin (année d’entrée du marin dans la profession)
- identifiant technique anonymisé du détenteur de titres 
- Code ITEM du titre délivré (interne à l’application ITEM)
- Libellé du titre délivré
- Année de délivrance du titre
- Capacités associées du titre
- Niveau de responsabilité associé à la capacité
- Fonction associée à la capacité

Le jeu de données ""**visa de reconnaissance titres STCW étrangers**"" se compose de : 
- Région administrative d’identification du marin 
- Année d’identification du marin (année d’entrée du marin dans la profession)
- identifiant technique anonymisé du détenteur de titres 
- Code ITEM du titre délivré (interne à l’application ITEM)
- Libellé du titre délivré
- Année de délivrance du titre (= année de délivrance du visa de reconnaissance)
- Année d’expiration du titre
- Capacités associées du titre
- Fonction associée à la capacité
- Niveau de responsabilité associé à la capacité";"annual";"Licence Ouverte / Open Licence";"2012-01-01";"2017-12-31";"fr:region";"France";False;"2018-11-21T12:49:50.794000";"2018-11-23T11:28:07.888000";"brevets,dam,direction-affaires-maritimes,enseignement-maritime,formations-maritimes,gens-de-mer,marin,stcw95,titres-de-qualification";False;3;3;"csv";517;"";"";"";"";"";"0.89";0;0;0;2404;430
"5bbe22e28b4c414c5175a28e";"Indices globaux d'état des chaussées du réseau routier national non concédé entre 2015 et 2017";"indices-globaux-detat-des-chaussees-du-reseau-routier-national-non-concede-entre-2015-et-2017";"";"https://www.data.gouv.fr/fr/datasets/indices-globaux-detat-des-chaussees-du-reseau-routier-national-non-concede-entre-2015-et-2017/";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";"Pour le réseau routier national non concédé, la démarche « IQRN » permet d’évaluer tous les ans l’état de dégradation d’environ un tiers du réseau routier, donnant ainsi une évaluation complète du réseau sur trois ans. Cette démarche permet notamment de calculer, à partir d’un relevé visuel des dégradations et de catalogues de désordres, une note d’état du patrimoine s’échelonnant de 0 à 20 (20 pour une chaussée parfaite et 0 pour les chaussées les plus dégradées à reconstruire intégralement). Cette note constitue un indicateur financier qui donne à partir de l’état visuel, complété par des mesures physiques, une évaluation du coût de réparation des chaussées. 
Ce jeu de données précise la valeur de l’index qualité global des 3 tiers de chaussées évaluées entre 2015 et 2017 par sections de 200 mètres environ. 

Chaque section de route est définie par :
* son nom (route) 
* sa longueur 
* ses coordonnées de début (D) et de fin (F) exprimées en coordonnées Lambert93 (X, Y, z) ou par un système de repérage routier composé de 4 attributs : 
     * pr = Point de repère routier 
     * depPr = département où se situe le PR 
     * concessionPr = indique si le PR se trouve sur une section concédée (C) ou non (N) 
     * abs = abscisse ou distance (en mètres) séparant le point du PR auquel il se rattache 
* cote = précise si le PR se trouve sur une chaussée séparée droite (D) ou gauche (G) ou sur une route à chaussée unique (I) 
* IndexGlobal = note d'état de la chaussée (entier entre 0 et 20)
* anneeEval = année pendant laquelle la chaussée a été évaluée
* tiers = tiers (A, B ou C) auquel appartient la section de chaussée évaluée. ";"punctual";"Open Data Commons Attribution License";"2015-01-01";"2017-12-31";"other";"France métropolitaine";False;"2018-10-10T18:03:46.669000";"2018-10-25T17:38:49.710000";"chaussees,iqrn,res,reseau-routier-national-non-conc,rrn,rrn-nc";False;6;6;"zip,csv";1042;"";"";"";"";"";"1.00";0;0;0;3035;941
